0,0,1,2,3,0,1,2,3
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1c(cc(O)cc1)C(F)(F)F,0.6899999976158142,1.440000057220459,1.25,0.12999999523162842,0.731184720993042,1.1999876499176025,0.7967614531517029,0.2902204990386963
C(=C(F)F)(F)F,-0.3100000023841858,-0.10000000149011612,0.0,0.0,-0.276775985956192,-0.13853029906749725,0.028036344796419144,0.023299120366573334
Oc1c(c(c(cc1C)C)C)C,0.8600000143051147,0.800000011920929,0.3799999952316284,0.4399999976158142,0.8508181571960449,0.7959235310554504,0.37645190954208374,0.3993526101112366
[O-][N+](=O)CCCCCC,0.20000000298023224,0.949999988079071,0.0,0.28999999165534973,0.20420023798942566,0.99513179063797,-0.016143590211868286,0.2620140016078949
CCCCOC(=O)C1=CC=CC=C1,0.6700000166893005,0.800000011920929,0.0,0.46000000834465027,0.7076482772827148,0.9318993091583252,-0.0031817033886909485,0.487726092338562
Ic1ccc(I)cc1,1.7999999523162842,1.149999976158142,0.0,0.05999999865889549,1.7509454488754272,1.1970829963684082,0.01738392561674118,0.10136986523866653
C1=CSC=N1,0.800000011920929,0.800000011920929,0.0,0.44999998807907104,0.7146941423416138,0.796768307685852,0.022593416273593903,0.3887921869754791
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,0.6700000166893005,1.2899999618530273,0.0,0.9599999785423279,0.7314910888671875,1.3633184432983398,-0.03174804896116257,0.8761160373687744
Oc1cccc(c1[N+]([O-])=O)[N+]([O-])=O,1.2000000476837158,1.4800000190734863,0.6700000166893005,0.41999998688697815,1.1885359287261963,1.7278895378112793,0.3462147116661072,0.4086006283760071
CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC,0.6800000071525574,1.2699999809265137,0.0,0.949999988079071,0.7303858995437622,1.3513001203536987,-0.020898722112178802,0.8767130970954895
CC1=CC(=C(C=C1)O)C,0.8399999737739563,0.800000011920929,0.5299999713897705,0.38999998569488525,0.8222653865814209,0.8254950046539307,0.49501797556877136,0.3587125539779663
COC(=O)C1=CC=CC=C1O,0.8500000238418579,0.8199999928474426,0.009999999776482582,0.47999998927116394,0.8696287870407104,1.060500979423523,0.21707719564437866,0.5140928030014038
O=C(O)CCCCC(=O)O,0.3499999940395355,1.2100000381469727,1.1299999952316284,0.7599999904632568,0.3470541536808014,1.2648425102233887,0.9286702871322632,0.7411181330680847
CC/C(c1ccccc1)=C(c2ccccc2)/c3ccc(OCCN(C)C)cc3,2.0199999809265137,2.0,0.0,1.2799999713897705,1.978291630744934,1.9630346298217773,-0.026818804442882538,1.2888286113739014
S(CC)C,0.38999998569488525,0.36000001430511475,0.0,0.30000001192092896,0.4032650291919708,0.37487131357192993,-0.00527578592300415,0.21549606323242188
C1=CC(=CC(=C1)[N+](=O)[O-])N,1.2000000476837158,1.7100000381469727,0.4000000059604645,0.3499999940395355,1.1366493701934814,1.6628518104553223,0.3398165702819824,0.46573102474212646
C[Si](C)(C)C,-0.05000000074505806,-0.10000000149011612,0.0,0.14000000059604645,-0.05028146505355835,-0.018175259232521057,-0.05341782420873642,0.18612825870513916
Clc1ccc(c(c1)c1cc(Cl)c(c(c1Cl)Cl)Cl)Cl,2.190000057220459,1.7400000095367432,0.0,0.10999999940395355,2.075113534927368,1.5971999168395996,-0.03847493976354599,0.08257059007883072
O=C2OC(C(=O)N2c1cc(Cl)cc(Cl)c1)(C=C)C,1.9500000476837158,1.2699999809265137,-0.3499999940395355,1.3600000143051147,1.9936383962631226,1.0815298557281494,-0.023010678589344025,1.2106062173843384
CCCc1ccncc1,0.6299999952316284,0.800000011920929,0.0,0.5699999928474426,0.6651831865310669,0.8346965312957764,-0.010149873793125153,0.5478559732437134
O=C(O)c1ccccc1,0.7300000190734863,0.8999999761581421,0.5899999737739563,0.4000000059604645,0.8064651489257812,0.9329867959022522,0.6423712372779846,0.4091682732105255
C1(=C(C(=C(C(=C1F)F)F)F)F)F,0.09000000357627869,0.5600000023841858,0.0,0.009999999776482582,0.14139728248119354,0.6440707445144653,-0.009867876768112183,-0.01916494220495224
CC(=O)OC,0.14000000059604645,0.6399999856948853,0.0,0.44999998807907104,0.17330530285835266,0.5751163363456726,-0.006908483803272247,0.4418569803237915
ClC(=C(Cl)Cl)CSC(=O)N(C(C)C)C(C)C,1.0800000429153442,0.9200000166893005,0.20000000298023224,0.75,0.9658443927764893,0.9300730228424072,-0.020178787410259247,0.7568405866622925
CC1=CC(=CC=C1)C=O,0.8399999737739563,0.9700000286102295,0.0,0.41999998688697815,0.8468976020812988,0.9621354937553406,-0.021670661866664886,0.4080864191055298
O=C(N)CCC,0.41999998688697815,1.2999999523162842,0.5600000023841858,0.6399999856948853,0.3661355972290039,1.341881513595581,0.5539642572402954,0.6189039945602417
Brc1cc(O)cc(Br)c1,1.309999942779541,0.9700000286102295,0.7900000214576721,0.15000000596046448,1.2787874937057495,1.046252965927124,0.8079147338867188,0.14964434504508972
BrCCCCCCCC,0.3400000035762787,0.4000000059604645,0.0,0.11999999731779099,0.31539660692214966,0.4091407060623169,-0.018621645867824554,0.09288349002599716
COc1ccc(CO)cc1,0.8999999761581421,0.9700000286102295,0.5400000214576721,0.7799999713897705,0.9063302278518677,1.0452247858047485,0.394816130399704,0.6768261790275574
Fc1ccc(c(F)c1)NC(=O)c3cccnc3Oc2cccc(c2)C(F)(F)F,2.4000000953674316,1.059999942779541,0.25999999046325684,1.2999999523162842,1.999099850654602,1.0230962038040161,0.38518476486206055,1.211362361907959
C(CCCCCCCCCCCCCCCCCCC)CCC,0.0,0.0,0.0,0.0,0.10122492909431458,0.0406997948884964,-0.13075438141822815,-0.002448253333568573
CCC1CO1,0.2199999988079071,0.5600000023841858,0.029999999329447746,0.3499999940395355,0.2786872386932373,0.5655162334442139,-0.004580967128276825,0.3608706295490265
Nc1cc(Cl)c(Cl)cc1Cl,1.2400000095367432,1.149999976158142,0.30000001192092896,0.14000000059604645,1.227168083190918,1.1417312622070312,0.38161155581474304,0.11079654842615128
Oc1ccccc1Br,1.0399999618530273,0.8999999761581421,0.3499999940395355,0.3100000023841858,0.9928773641586304,0.9166008234024048,0.412063866853714,0.19965440034866333
ClC(F)C(Cl)(Cl)F,0.11999999731779099,0.38999998569488525,0.09000000357627869,0.019999999552965164,0.16669972240924835,0.371812641620636,0.0707567036151886,0.018706269562244415
