0,0,1,2,3,4,0,1,2,3,4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)C12OC1CC1C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2.0,2.8299999237060547,0.25,1.7300000190734863,13.829999923706055,1.8463356494903564,3.1238436698913574,0.30386948585510254,1.6088210344314575,13.59728717803955
CCC(C)c1ccc(CC)cc1,0.6299999952316284,0.5,0.0,0.20000000298023224,5.679999828338623,0.6473720073699951,0.4783833622932434,0.013353869318962097,0.1697414219379425,5.663009166717529
Clc1cc(Cl)c2c(Cl)cc(Cl)cc2c1,1.809999942779541,1.1799999475479126,0.0,0.0,8.65999984741211,1.7680033445358276,1.2502422332763672,0.016183607280254364,0.04792041331529617,8.051824569702148
CCCC#CC,0.23999999463558197,0.30000001192092896,0.0,0.15000000596046448,2.7699999809265137,0.2307976633310318,0.23692326247692108,0.0005560070276260376,0.09750543534755707,2.807040214538574
OC1=CC=C(C=C1)C1=COC2=CC(=O)C=C(O)C2=C1O,2.359999895095825,1.9500000476837158,1.3899999856948853,1.0,11.029999732971191,2.232436418533325,2.1449685096740723,1.3380987644195557,1.1394532918930054,10.394747734069824
CCSC(C)(C)C,0.33000001311302185,0.30000001192092896,0.0,0.4699999988079071,3.5199999809265137,0.32494843006134033,0.21319587528705597,-0.0024714767932891846,0.41713306307792664,3.6969406604766846
Clc1ccc-2c(c1)C(=NCc1nncn-21)c1ccccc1,2.569999933242798,2.7699999809265137,0.0,1.2400000095367432,12.420000076293945,2.516921281814575,2.2383739948272705,0.02160073071718216,1.280367374420166,11.882317543029785
COc1ccc(Cl)c(Cl)c1Cl,1.1299999952316284,1.1799999475479126,0.0,0.10000000149011612,6.71999979019165,1.0740615129470825,1.0532599687576294,0.01404651254415512,0.20071068406105042,6.164694309234619
Cc1ccc(c(C)c1)S(=O)(=O)c1ccc(N)cc1,1.8799999952316284,2.5999999046325684,0.44999998807907104,0.9700000286102295,11.100000381469727,1.8517534732818604,2.519611358642578,0.28394103050231934,1.0496641397476196,10.71391773223877
Clc1ccc2cc(Cl)c(Cl)c(Cl)c2c1Cl,1.9299999475479126,1.3600000143051147,0.0,0.0,9.789999961853027,1.9166616201400757,1.5150575637817383,0.010481998324394226,0.04377998411655426,8.798771858215332
Clc1ccc(c(Cl)c1)-c1ccc(Cl)c(Cl)c1,1.909999966621399,1.4600000381469727,0.0,0.12999999523162842,8.720000267028809,1.8243738412857056,1.5462805032730103,0.015269860625267029,0.13112972676753998,8.361222267150879
CC(O)COC(=O)c1cccnc1,0.8399999737739563,1.3799999952316284,0.3499999940395355,1.190000057220459,123456.0,0.8722665309906006,1.3107681274414062,0.3163911700248718,1.1060343980789185,6.485812664031982
OCC1CCCCCCCC1,0.47999998927116394,0.8199999928474426,0.3100000023841858,0.44999998807907104,5.760000228881836,0.4592689871788025,0.7164397835731506,0.3446080684661865,0.5279828310012817,5.867036819458008
Cc1cc(Cl)c(C)c(Cl)c1Cl,1.1200000047683716,0.8700000047683716,0.0,0.0,6.369999885559082,1.0415401458740234,0.8506718873977661,0.012253552675247192,0.08679641038179398,6.251893520355225
CCC(=O)N1C2CCN(C)CC2C2=C1C=CC(C)=C2,1.559999942779541,1.4600000381469727,0.0,1.2899999618530273,10.119999885559082,1.526479959487915,1.5581281185150146,0.01220010221004486,1.3085335493087769,10.245062828063965
CN(C)C(=O)Nc1cccc(Br)c1,1.2200000286102295,1.6299999952316284,0.4099999964237213,0.800000011920929,123456.0,1.3183276653289795,1.463349461555481,0.454941987991333,0.8485490083694458,7.636250019073486
Clc1cccc(c1Cl)-c1c(Cl)ccc(Cl)c1Cl,2.0199999809265137,1.6100000143051147,0.0,0.12999999523162842,8.800000190734863,1.937116026878357,1.7634696960449219,0.013148114085197449,0.13038527965545654,8.572802543640137
CCC=CCl,0.28999999165534973,0.36000001430511475,0.0,0.05000000074505806,2.4800000190734863,0.2887706160545349,0.22746966779232025,0.015321612358093262,0.09176512062549591,2.633199691772461
CCCCOC(=O)CCCC(=O)OCCCC,0.05000000074505806,1.059999942779541,0.0,0.8700000047683716,7.440000057220459,0.11085839569568634,1.1002533435821533,-0.0003947317600250244,0.8967951536178589,7.482955455780029
Cc1cccc2ccc3ccccc3c12,2.059999942779541,1.25,0.0,0.28999999165534973,8.390000343322754,1.9583604335784912,1.3471441268920898,0.022683843970298767,0.2893700897693634,8.224106788635254
CC(C)c1cccc(O)c(=O)c1,1.0199999809265137,1.4800000190734863,0.0,0.6499999761581421,6.5,0.9232077598571777,1.159190058708191,0.0670117735862732,0.8076103925704956,6.001583576202393
Cc1ccc2cc[nH]c2c1,1.2000000476837158,1.090000033378601,0.4399999976158142,123456.0,6.170000076293945,1.1984540224075317,1.0997886657714844,0.36834168434143066,0.31657132506370544,5.866240978240967
CCCCc1ccccc1CC,0.6700000166893005,0.5299999713897705,0.0,0.18000000715255737,5.849999904632568,0.664138913154602,0.4826087951660156,0.013353481888771057,0.16736717522144318,5.719783306121826
OC(NC1=CC=CC=C1)=NC1CCCCC1,1.340000033378601,1.600000023841858,0.699999988079071,0.8500000238418579,123456.0,1.240596890449524,1.513906717300415,0.5721032619476318,0.7832063436508179,8.926885604858398
O=CC1=CC=CC(CN=NC(=O)C2=CC=NC=C2)=C1,1.9600000381469727,2.2799999713897705,0.33000001311302185,1.4600000381469727,10.449999809265137,1.8348723649978638,2.0488908290863037,0.33519309759140015,1.312666416168213,10.158352851867676
CC(=O)C1=CC=CC=C1N(=O)=O,0.949999988079071,1.600000023841858,0.0,0.6399999856948853,123456.0,0.9969958662986755,1.4428768157958984,0.010365940630435944,0.5450446605682373,5.916872978210449
ClC(Cl)=C(Cl)C(Cl)(Cl)Cl,0.949999988079071,0.550000011920929,0.0,0.019999999552965164,5.170000076293945,0.8654466867446899,0.5116344690322876,0.03583260625600815,0.04545816779136658,5.131465911865234
Cc1ccc2nc(C)ccc2c1,1.3200000524520874,0.9300000071525574,0.0,0.5699999928474426,6.289999961853027,1.272228479385376,0.9461501240730286,0.01771831512451172,0.507766842842102,6.149013996124268
Brc1ccc(cc1)-c1ccc(cc1)-c1ccccc1,2.309999942779541,1.690000057220459,0.0,0.25,11.069999694824219,2.1447131633758545,1.6619272232055664,0.024998672306537628,0.34095025062561035,10.529070854187012
CCOC(=O)c1ccccc1C(=O)OCC,0.7300000190734863,1.2599999904632568,0.0,0.8999999761581421,7.210000038146973,0.7734134197235107,1.317893624305725,0.0103011354804039,0.8037378787994385,7.197070121765137
Clc1cc(Cl)c(cc1Cl)-c1cc(Cl)c(Cl)c(Cl)c1Cl,2.2899999618530273,1.8700000047683716,0.0,0.09000000357627869,10.420000076293945,2.1903138160705566,1.9623042345046997,0.012316018342971802,0.07727287709712982,9.713668823242188
C1COC1,0.3199999928474426,0.75,0.0,0.41999998688697815,2.0899999141693115,0.3242645263671875,0.5954781174659729,0.014382556080818176,0.3138730823993683,2.245054244995117
CCC(C)(C)Cl,0.17000000178813934,0.27000001072883606,0.0,0.15000000596046448,2.859999895095825,0.16978557407855988,0.13953296840190887,-0.0011698752641677856,0.09255915135145187,2.929274082183838
C1Cc2ccccc2C=C1,1.090000033378601,0.6899999976158142,0.0,0.25,5.079999923706055,0.9970035552978516,0.8091314435005188,0.010560274124145508,0.2251318246126175,5.438046932220459
CN1c2ccc(Cl)cc2C(=NC(O)C1=O)c1ccccc1F,2.180000066757202,1.600000023841858,0.11999999731779099,1.6399999856948853,123456.0,2.1594831943511963,1.765437364578247,0.26102179288864136,1.4419890642166138,11.502703666687012
Cc1cc2ccccc2s1,1.3200000524520874,0.8500000238418579,0.0,0.1899999976158142,5.659999847412109,1.28703773021698,0.7935990691184998,0.013893090188503265,0.17333590984344482,5.670750141143799
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,1.600000023841858,1.5800000429153442,0.25999999046325684,1.2799999713897705,10.510000228881836,1.731471061706543,1.617783784866333,0.26647549867630005,1.3176370859146118,10.606391906738281
