0,0,0
1,0.0,0.0
CCC(O)(C)C,2.614666700363159,2.506040096282959
COC(=O)C(C)(C)C,2.931999921798706,2.9091858863830566
Cc1ccc(c2c1CCC2)O,6.328000068664551,6.1842827796936035
CCOP(=S)(Oc1ccc(cc1Cl)Cl)OCC,8.26550006866455,8.017711639404297
Cc1ccc2c(c1)c(C)cc(n2)C,6.854000091552734,6.97575569152832
CCCOC(=O)c1ccccc1,5.7179999351501465,5.592732906341553
COc1ccc(c(c1)Cl)Cl,5.76200008392334,5.627905368804932
COc1cc(ccc1O)C(=O)C,6.328999996185303,6.165118217468262
Nc1cccc(c1)Cl,4.908999919891357,4.935067653656006
Clc1cccc(c1)c1c(Cl)cc(c(c1Cl)Cl)Cl,9.038999557495117,8.898956298828125
Clc1ccc2c(c1Cl)c(Cl)c(cc2Cl)Cl,9.461999893188477,9.401803970336914
O=Cc1ccc(cc1)C=O,5.5,5.426741123199463
CCC(c1cc(cc(c1OC(=O)C=C(C)C)N(=O)=O)N(=O)=O)C,9.6899995803833,9.55922794342041
CCCC(=O)CC(=O)C,4.25600004196167,4.064764976501465
O=C=Nc1ccccc1,4.260000228881836,4.547510623931885
OCC(C(F)(F)F)(F)F,1.6576666831970215,1.8266880512237549
CC(OCOC(C)C)C,3.375999927520752,3.0870349407196045
Clc1ccc(c(c1)Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,9.96500015258789,9.893281936645508
C=C1CC2C(C1CC2)(C)C,4.329999923706055,4.333858966827393
CCCCNCCCC,4.348999977111816,3.955435037612915
CC(C(C(C(F)(F)F)(F)F)(F)F)(O)C,2.2760000228881836,2.007502555847168
C=O,0.7300000190734863,0.8105563521385193
O=c1ccc2c(o1)cccc2,6.02239990234375,5.779098033905029
C=CCCC=C,2.503000020980835,2.4283409118652344
N#Cc1cccc(c1)Cl,4.711999893188477,4.896316051483154
Cc1ccc(cc1)[C@]1(C)CCCC1(C)C,6.934000015258789,6.601125717163086
CN(C(C)C)C,2.572000026702881,2.792804002761841
CC(=O)OCC=C,2.7230000495910645,2.7164249420166016
ClC(=C(Cl)Cl)C(=C(Cl)Cl)Cl,5.3125,5.186496257781982
Oc1ccc(cc1)Br,5.135000228881836,5.080021858215332
O=Cc1cccc(c1)C,4.547999858856201,4.7331085205078125
Clc1cc(Cl)c(cc1c1cc(Cl)c(cc1Cl)Cl)Cl,9.791000366210938,9.456391334533691
Clc1cc(Cl)c2c(c1)ccc(c2Cl)Cl,8.854999542236328,8.497491836547852
c1ccc(cc1)Oc1ccccc1,6.160250186920166,6.506248950958252
ClCBr,2.444000005722046,2.3360862731933594
CCc1cnccc1CC,5.116000175476074,4.851950168609619
CCCCCCN(=O)=O,4.415999889373779,3.9894943237304688
O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,11.325499534606934,11.857803344726562
C=C1CCC2CC1C2(C)C,4.445833206176758,4.328877925872803
Cc1ccncc1,3.6282498836517334,3.817682981491089
CC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Oc1ccc(cc1)Cl,12.595000267028809,12.382719993591309
C1CCc2c(C1)c1CCCCc1c1c2CCCC1,10.475000381469727,10.532690048217773
Clc1c(c2c(Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c(c(c1Cl)Cl)Cl,11.70300006866455,11.928690910339355
CCCCCI,4.130000114440918,3.8058838844299316
C=CCOC(=O)C(=C)C,3.740999937057495,3.4738218784332275
CC(c1ccc(cc1)O)C,4.984000205993652,5.052029132843018
O=Cc1ccco1,3.295599937438965,3.3953371047973633
Clc1cc(Cl)c(cc1c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl)Cl,10.625,10.644622802734375
O=C/C=C(\CCC=C(C)C)/C,5.415999889373779,5.338862419128418
Cc1ccc(c(c1Cl)Cl)Cl,5.980000019073486,5.958895206451416
CCCCCc1ccccc1CCC,6.418000221252441,6.227719783782959
CCC(CC)(O)C,3.2769999504089355,3.0014374256134033
CC(=O)c1cccc(c1)N(=O)=O,5.951000213623047,6.076667308807373
C(COCCO)O,15.288999557495117,6.549762725830078
O=C(N(C)C)Nc1cccc(c1)C(F)(F)F,6.679999828338623,6.834289073944092
CCc1ccccc1N,4.828999996185303,4.972040176391602
COP(=O)(OC1=C(Cl)C2C1CC=C2)OC,6.5625,6.911782264709473
CCCCCc1ccccn1,5.269999980926514,5.1655097007751465
FC(Br)(Br)Br,3.2060000896453857,3.21942138671875
FCOC(C(F)(F)F)C(F)(F)F,1.5764000415802002,1.3917021751403809
CCC(c1ccc(cc1)O)C,5.331999778747559,5.405662536621094
c1cc2ccc3c4c2c(c1)cc1c4c(C=C1)cc3,10.149999618530273,11.32244873046875
Clc1cc2cc(Cl)c(c(c2c(c1Cl)Cl)Cl)Cl,10.770999908447266,10.150437355041504
Clc1ccc(c(c1)c1ccc(c(c1Cl)Cl)Cl)Cl,9.050999641418457,8.951460838317871
COc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,7.601666450500488,7.9735426902771
